par,fecha,wk,lado,conf,rgo_u,R_W,rr_W,R_D,rr_D,R_H4,rr_H4,coste
USDJPY,2025-04-09 11:30:00,2025-04-06,1,2,18.000000000000682,-1.0,30.58888888888773,-1.0,15.666666666666035,-1.0,4.449999999999763,0.08333333333333018
USDJPY,2025-04-10 00:30:00,2025-04-06,1,1,11.199999999999477,-1.0,34.39285714285878,,,-1.0,7.3928571428575145,0.13392857142857767
USDJPY,2025-04-11 00:00:00,2025-04-06,1,1,5.799999999999272,-1.0,126.31034482760244,,,,,0.25862068965520485
USDJPY,2025-04-16 03:45:00,2025-04-13,1,3,5.700000000001637,-1.0,108.40350877189823,-1.0,24.754385964904696,-1.0,18.807017543853796,0.26315789473676654
USDJPY,2025-04-17 02:00:00,2025-04-13,1,0,12.999999999999545,-1.0,41.91538461538596,,,,,0.11538461538461942
USDJPY,2025-04-18 02:45:00,2025-04-13,1,0,4.800000000000182,-1.0,123.0833333333284,,,,,0.3124999999999881
USDJPY,2025-04-20 19:30:00,2025-04-20,1,3,10.599999999999454,-1.0,23.226415094340982,-1.0,7.471698113207947,-1.0,5.386792452830447,0.14150943396227142
USDJPY,2025-04-21 01:30:00,2025-04-20,1,1,8.599999999998431,-1.0,39.220930232565514,,,,,0.1744186046511946
USDJPY,2025-04-22 00:15:00,2025-04-20,1,3,4.099999999999682,-1.0,96.21951219512995,-1.0,25.292682926831382,-1.0,25.292682926831382,0.3658536585366138
USDJPY,2025-04-23 00:45:00,2025-04-20,1,0,4.100000000002524,-1.0,51.82926829265102,,,,,0.36585365853636015
USDJPY,2025-04-24 00:15:00,2025-04-20,1,0,5.89999999999975,-1.0,20.949152542374083,,,,,0.254237288135604
USDJPY,2025-04-25 02:00:00,2025-04-20,1,0,16.900000000001114,-1.0,1.76331360946735,,,,,0.08875739644969828
USDJPY,2025-05-01 01:30:00,2025-04-27,-1,3,10.999999999998522,-1.0,38.718181818187155,-1.0,15.709090909093097,-1.0,11.509090909092633,0.13636363636365467
USDJPY,2025-05-02 00:15:00,2025-04-27,-1,0,10.000000000002274,-1.0,53.79999999998772,,,,,0.14999999999996588
USDJPY,2025-05-08 13:45:00,2025-05-04,-1,3,23.500000000001364,-1.0,16.05957446808418,-1.0,12.280851063829056,-1.0,5.446808510637987,0.06382978723403884
USDJPY,2025-05-09 01:00:00,2025-05-04,-1,0,5.500000000000682,-1.0,64.85454545453754,,,,,0.2727272727272389
USDJPY,2025-05-11 17:45:00,2025-05-11,-1,3,3.7999999999982492,-1.0,99.9210526316249,-1.0,34.92105263159499,-1.0,22.65789473685303,0.394736842105445
USDJPY,2025-05-12 01:30:00,2025-05-11,-1,1,3.900000000001569,-1.0,94.69230769226918,,,,,0.38461538461522987
USDJPY,2025-05-13 00:15:00,2025-05-11,-1,0,7.999999999998408,-1.0,68.5375000000137,,,,,0.1875000000000373
USDJPY,2025-05-14 02:30:00,2025-05-11,-1,1,5.099999999998772,-1.0,93.21568627453206,,,,,0.2941176470588943
USDJPY,2025-05-15 00:15:00,2025-05-11,-1,0,5.800000000002115,-1.0,64.06896551721768,,,,,0.2586206896550781
USDJPY,2025-05-16 00:15:00,2025-05-11,-1,0,4.900000000000659,-1.0,60.83673469386925,,,,,0.30612244897955065
USDJPY,2025-05-18 21:00:00,2025-05-18,1,3,20.999999999997954,-1.0,17.314285714287518,-1.0,5.152380952381559,-1.0,2.0571428571431354,0.07142857142857839
USDJPY,2025-05-19 00:30:00,2025-05-18,1,0,8.400000000000318,-1.0,39.833333333331865,,,,,0.1785714285714218
USDJPY,2025-05-20 00:00:00,2025-05-18,1,1,7.099999999999795,-1.0,53.9295774647904,,,,,0.2112676056338089
USDJPY,2025-05-21 00:45:00,2025-05-18,1,3,10.200000000000387,-1.0,48.11764705882186,-1.0,12.049019607842812,-1.0,5.941176470587957,0.1470588235294062
USDJPY,2025-05-22 00:00:00,2025-05-18,1,0,3.900000000001569,-1.0,137.41025641020136,,,,,0.38461538461522987
USDJPY,2025-05-23 00:00:00,2025-05-18,1,2,6.200000000001182,-1.0,83.80645161288722,,,-1.0,8.999999999998167,0.2419354838709216
USDJPY,2025-05-25 17:15:00,2025-05-25,1,3,9.900000000001796,-1.0,30.343434343428743,-1.0,10.848484848482718,0.7272727272726229,0.7272727272726229,0.151515151515124
USDJPY,2025-05-26 04:30:00,2025-05-25,1,0,5.500000000000682,-1.0,49.16363636363041,,,,,0.2727272727272389
USDJPY,2025-05-27 00:00:00,2025-05-25,1,0,3.6999999999977717,83.56756756761824,83.56756756761824,,,,,0.40540540540564957
USDJPY,2025-05-28 00:00:00,2025-05-25,1,1,19.900000000001228,-1.0,5.236180904522298,,,,,0.0753768844221059
USDJPY,2025-06-10 03:15:00,2025-06-08,-1,1,9.199999999998454,-1.0,25.663043478265383,,,,,0.16304347826089696
USDJPY,2025-06-11 00:00:00,2025-06-08,-1,1,7.800000000000296,-1.0,33.538461538460446,,,,,0.19230769230768502
USDJPY,2025-06-12 00:30:00,2025-06-08,-1,0,9.800000000001319,-1.0,15.99999999999797,,,,,0.15306122448977533
USDJPY,2025-06-13 00:30:00,2025-06-08,-1,2,11.499999999998067,-1.0,11.060869565219422,,,-1.0,7.478260869566593,0.13043478260871758
USDJPY,2025-06-19 06:00:00,2025-06-15,-1,3,10.3999999999985,-1.0,25.37500000000376,-1.0,10.596153846155412,-1.0,3.903846153846774,0.14423076923079003
USDJPY,2025-06-20 00:45:00,2025-06-15,-1,2,4.500000000001592,-1.0,56.88888888886882,,,-1.0,5.111111111109076,0.3333333333332154
USDJPY,2025-06-22 18:15:00,2025-06-22,-1,2,15.900000000002024,-1.0,17.38364779873981,-1.0,7.371069182388981,-1.0,2.270440251571975,0.09433962264149742
USDJPY,2025-06-23 00:45:00,2025-06-22,-1,3,4.200000000000159,-1.0,79.42857142856805,-1.0,20.095238095237193,-1.0,20.095238095237193,0.3571428571428436
USDJPY,2025-06-24 01:15:00,2025-06-22,-1,0,3.3999999999991815,-1.0,53.73529411765994,,,,,0.4411764705883415
USDJPY,2025-06-25 00:00:00,2025-06-22,-1,1,3.0000000000001137,-1.0,43.53333333333112,,,,,0.499999999999981
USDJPY,2025-06-26 01:45:00,2025-06-22,-1,1,18.899999999999295,-1.0,5.259259259259454,,,0.4126984126984437,0.4126984126984437,0.07936507936508232
USDJPY,2025-06-27 00:30:00,2025-06-22,-1,1,4.200000000000159,-1.0,20.28571428571293,,,,,0.3571428571428436
USDJPY,2025-06-30 20:30:00,2025-06-29,1,3,8.200000000002206,-1.0,52.475609756083415,-1.0,12.682926829264785,-1.0,4.048780487803711,0.18292682926824347
USDJPY,2025-07-01 00:15:00,2025-06-29,1,0,4.599999999999227,-1.0,90.65217391305906,,,,,0.3260869565217939
USDJPY,2025-07-02 01:00:00,2025-06-29,1,0,12.600000000000477,-1.0,34.58730158730031,,,,,0.11904761904761453
USDJPY,2025-07-03 00:30:00,2025-06-29,1,0,7.30000000000075,-1.0,57.42465753424077,,,,,0.2054794520547734
USDJPY,2025-07-04 00:00:00,2025-06-29,1,0,2.7999999999991587,-1.0,126.10714285718096,,,,,0.5357142857144467
USDJPY,2025-07-07 05:45:00,2025-07-06,-1,3,5.400000000000205,-1.0,51.0185185185165,-1.0,22.425925925924787,-1.0,12.074074074073373,0.27777777777776724
USDJPY,2025-07-08 01:15:00,2025-07-06,-1,1,2.199999999999136,-1.0,154.72727272733334,,,,,0.6818181818184496
USDJPY,2025-07-09 02:00:00,2025-07-06,-1,0,5.3999999999973625,-1.0,79.62962962966873,,,,,0.27777777777791346
USDJPY,2025-07-10 00:30:00,2025-07-06,-1,2,19.10000000000025,-1.0,18.534031413612283,,,-1.0,2.4397905759162413,0.07853403141361154
USDJPY,2025-07-11 00:30:00,2025-07-06,-1,3,11.299999999999955,-1.0,38.86725663716826,-1.0,8.902654867256675,-1.0,7.309734513274307,0.13274336283185895
USDJPY,2025-07-13 19:00:00,2025-07-13,-1,2,11.20000000000232,-1.0,28.866071428565235,-1.0,6.562499999998509,,,0.1339285714285437
USDJPY,2025-07-14 00:45:00,2025-07-13,-1,2,2.899999999999636,-1.0,108.72413793104784,,,-1.0,18.172413793106255,0.5172413793104097
USDJPY,2025-07-15 00:00:00,2025-07-13,-1,1,4.200000000000159,-1.0,81.52380952380591,,,,,0.3571428571428436
USDJPY,2025-07-16 05:00:00,2025-07-13,-1,1,9.800000000001319,-1.0,46.59183673468734,-1.0,12.622448979590084,,,0.15306122448977533
USDJPY,2025-07-17 00:15:00,2025-07-13,-1,0,5.400000000000205,-1.0,80.27777777777436,,,,,0.27777777777776724
USDJPY,2025-07-18 00:00:00,2025-07-13,-1,2,5.799999999999272,-1.0,76.6034482758714,,,-1.0,5.793103448276319,0.25862068965520485
USDJPY,2025-07-22 09:00:00,2025-07-20,1,3,8.199999999999363,-1.0,29.12195121951452,-1.0,21.0487804878065,-1.0,11.792682926830341,0.1829268292683069
USDJPY,2025-07-23 01:00:00,2025-07-20,1,1,15.199999999998681,-1.0,14.302631578948652,,,,,0.09868421052632435
USDJPY,2025-07-24 01:00:00,2025-07-20,1,0,9.899999999998954,-1.0,31.38383838384169,,,,,0.1515151515151675
USDJPY,2025-07-25 01:00:00,2025-07-20,1,1,2.5999999999982037,-1.0,79.7307692308246,,,,,0.5769230769234754
USDJPY,2025-07-28 21:30:00,2025-07-27,-1,2,11.699999999999022,-1.0,22.692307692309598,-1.0,8.461538461539247,-1.0,1.094017094017308,0.1282051282051389
USDJPY,2025-07-29 00:15:00,2025-07-27,-1,1,4.399999999998272,-1.0,58.18181818184108,,,,,0.3409090909092248
USDJPY,2025-07-30 00:15:00,2025-07-27,-1,1,3.299999999998704,-1.0,68.3939393939664,,,,,0.45454545454563305
USDJPY,2025-07-31 00:45:00,2025-07-27,-1,1,6.999999999999318,-1.0,43.328571428575465,,,,,0.21428571428573515
USDJPY,2025-08-01 01:00:00,2025-07-27,-1,1,9.499999999999886,33.57894736842143,49.60000000000048,,,,,0.15789473684210714
USDJPY,2025-08-03 18:00:00,2025-08-03,1,2,16.70000000000016,-1.0,22.11377245508951,-1.0,20.580838323353,1.4011976047902888,1.4011976047902888,0.08982035928143627
USDJPY,2025-08-04 00:30:00,2025-08-03,1,1,10.699999999999932,-1.0,30.411214953271134,,,,,0.14018691588785134
USDJPY,2025-08-05 00:15:00,2025-08-03,1,0,2.600000000001046,-1.0,143.7692307691729,,,,,0.5769230769228448
USDJPY,2025-08-06 00:30:00,2025-08-03,1,2,6.60000000000025,-1.0,53.727272727270574,,,5.727272727272297,5.727272727272297,0.22727272727271866
USDJPY,2025-08-07 01:00:00,2025-08-03,1,1,6.100000000000705,-1.0,59.70491803277992,,,,,0.24590163934423387
USDJPY,2025-08-08 00:15:00,2025-08-03,1,1,4.399999999998272,11.568181818186693,85.40909090912467,,,,,0.3409090909092248
USDJPY,2025-08-11 11:00:00,2025-08-10,-1,2,4.200000000000159,-1.0,34.09523809523719,,,-1.0,16.66666666666644,0.3571428571428436
USDJPY,2025-08-12 02:00:00,2025-08-10,-1,3,8.599999999998431,-1.0,19.76744186046892,-1.0,11.255813953490632,-1.0,2.1976744186053008,0.1744186046511946
USDJPY,2025-08-13 00:00:00,2025-08-10,-1,0,4.500000000001592,-1.0,31.377777777766816,,,,,0.3333333333332154
USDJPY,2025-08-21 21:15:00,2025-08-17,-1,3,6.19999999999834,-1.0,36.338709677429314,-1.0,25.741935483877917,-1.0,4.435483870969021,0.2419354838710325
USDJPY,2025-08-22 00:30:00,2025-08-17,-1,3,4.600000000002069,-1.0,53.69565217388887,-1.0,29.173913043464804,-1.0,8.717391304343515,0.3260869565215924
USDJPY,2025-09-02 03:45:00,2025-08-31,-1,3,8.70000000000175,-1.0,22.908045977006825,-1.0,21.471264367811713,-1.0,17.977011494249176,0.17241379310341357
USDJPY,2025-09-03 00:00:00,2025-08-31,-1,1,11.7999999999995,-1.0,18.177966101695773,,,2.4915254237290134,2.4915254237290134,0.127118644067802
USDJPY,2025-09-04 00:15:00,2025-08-31,-1,2,5.89999999999975,-1.0,26.525423728814644,,,-1.0,7.389830508475009,0.254237288135604
USDJPY,2025-09-05 02:15:00,2025-08-31,-1,0,6.100000000000705,13.442622950818008,25.44262295081661,,,,,0.24590163934423387
USDJPY,2025-09-09 04:30:00,2025-09-07,1,2,13.800000000000523,-1.0,17.66666666666591,-1.0,11.268115942028402,-1.0,4.913043478260664,0.10869565217390892
USDJPY,2025-09-10 02:00:00,2025-09-07,1,0,3.700000000000614,-1.0,46.75675675674872,,,,,0.40540540540533815
USDJPY,2025-09-11 02:45:00,2025-09-07,1,0,5.299999999999727,-1.0,26.64150943396375,,,,,0.28301886792454284
USDJPY,2025-09-12 02:00:00,2025-09-07,1,1,4.800000000000182,-1.0,36.749999999998224,,,,,0.3124999999999881
USDJPY,2025-09-16 13:15:00,2025-09-14,1,3,9.000000000000341,-1.0,24.54444444444355,-1.0,13.777777777777358,-1.0,9.866666666666351,0.16666666666666036
USDJPY,2025-09-17 01:00:00,2025-09-14,1,1,8.599999999998431,-1.0,24.651162790702223,,,,,0.1744186046511946
USDJPY,2025-09-18 00:15:00,2025-09-14,1,0,8.500000000000796,-1.0,17.08235294117485,,,,,0.1764705882352776
USDJPY,2025-09-19 00:15:00,2025-09-14,1,2,10.999999999998522,5.318181818182605,11.536363636365236,,,7.327272727273817,7.327272727273817,0.13636363636365467
USDJPY,2025-09-21 22:15:00,2025-09-21,-1,3,3.8000000000010914,-1.0,74.57894736839971,-1.0,29.421052631570365,-1.0,12.21052631578593,0.39473684210514975
USDJPY,2025-09-22 00:30:00,2025-09-21,-1,0,2.7999999999991587,-1.0,102.10714285717386,,,,,0.5357142857144467
USDJPY,2025-09-23 00:15:00,2025-09-21,-1,0,2.7999999999991587,-1.0,82.28571428573908,,,,,0.5357142857144467
USDJPY,2025-09-24 01:45:00,2025-09-21,-1,2,6.499999999999773,-1.0,36.830769230770606,-1.0,6.400000000000175,-1.0,5.5076923076925635,0.23076923076923883
USDJPY,2025-09-25 03:30:00,2025-09-21,-1,1,4.4999999999987494,-1.0,71.73333333335346,,,-1.0,3.3555555555567205,0.33333333333342596
USDJPY,2025-09-26 00:00:00,2025-09-21,-1,0,4.100000000002524,-1.0,102.46341463408311,,,,,0.36585365853636015
USDJPY,2025-10-01 02:45:00,2025-09-28,1,3,6.399999999999295,-1.0,42.56250000000497,-1.0,21.250000000002554,-1.0,15.546875000001783,0.2343750000000258
USDJPY,2025-10-02 01:00:00,2025-09-28,1,0,9.900000000001796,-1.0,27.66666666666169,,,,,0.151515151515124
USDJPY,2025-10-03 00:00:00,2025-09-28,1,1,4.600000000002069,-1.0,50.34782608693393,,,,,0.3260869565215924
USDJPY,2025-10-05 19:45:00,2025-10-05,-1,3,7.699999999999818,-1.0,38.870129870131095,-1.0,32.63636363636448,-1.0,28.532467532468242,0.1948051948051994
USDJPY,2025-10-06 01:30:00,2025-10-05,-1,3,13.700000000000045,-1.0,27.087591240875916,-1.0,9.153284671532749,-1.0,6.211678832116761,0.10948905109489014
USDJPY,2025-10-07 01:15:00,2025-10-05,-1,1,3.499999999999659,-1.0,111.48571428572558,,,,,0.4285714285714703
USDJPY,2025-10-08 01:00:00,2025-10-05,-1,0,3.2000000000010687,-1.0,180.9999999999396,,,,,0.46874999999984346
USDJPY,2025-10-09 01:30:00,2025-10-05,-1,0,2.600000000001046,-1.0,229.0384615383699,,,,,0.5769230769228448
USDJPY,2025-10-10 00:15:00,2025-10-05,-1,0,2.9999999999972715,-1.0,204.93333333352055,,,,,0.5000000000004547
USDJPY,2025-10-23 04:15:00,2025-10-19,-1,1,4.000000000002046,-1.0,78.14999999996014,-1.0,25.024999999987315,,,0.37499999999980815
USDJPY,2025-10-24 00:15:00,2025-10-19,-1,0,2.400000000000091,-1.0,145.37499999999469,,,,,0.6249999999999762
USDJPY,2025-10-26 18:15:00,2025-10-26,-1,3,4.399999999998272,-1.0,65.00000000002584,-1.0,20.045454545462533,8.61363636364018,8.61363636364018,0.3409090909092248
USDJPY,2025-10-27 01:45:00,2025-10-26,-1,2,6.700000000000728,-1.0,40.402985074622386,-1.0,4.865671641790418,-1.0,4.865671641790418,0.22388059701490104
USDJPY,2025-10-28 01:30:00,2025-10-26,-1,1,7.099999999999795,-1.0,24.12676056338089,,,,,0.2112676056338089
USDJPY,2025-10-29 02:45:00,2025-10-26,-1,2,7.799999999997453,-1.0,22.935897435905126,-1.0,6.730769230771501,-1.0,6.551282051284499,0.19230769230775507
USDJPY,2025-10-30 00:30:00,2025-10-26,-1,0,9.000000000000341,-1.0,29.255555555554555,,,,,0.16666666666666036
USDJPY,2025-10-31 02:45:00,2025-10-26,-1,2,6.700000000000728,-1.0,60.208955223873936,,,-1.0,9.77611940298403,0.22388059701490104
USDJPY,2025-11-03 22:30:00,2025-11-02,-1,0,7.600000000002183,-1.0,33.473684210516474,,,,,0.19736842105257488
USDJPY,2025-11-04 00:00:00,2025-11-02,-1,0,17.399999999997817,-1.0,13.620689655174148,,,,,0.08620689655173495
USDJPY,2025-11-05 00:15:00,2025-11-02,-1,1,3.999999999999204,-1.0,49.70000000000988,,,,,0.3750000000000746
USDJPY,2025-11-06 01:15:00,2025-11-02,-1,0,4.4999999999987494,-1.0,51.88888888890349,,,,,0.33333333333342596
USDJPY,2025-11-07 02:00:00,2025-11-02,-1,2,10.3999999999985,-1.0,18.250000000002597,,,-1.0,4.548076923077706,0.14423076923079003
USDJPY,2025-11-10 20:15:00,2025-11-09,-1,3,7.499999999998863,-1.0,21.33333333333649,-1.0,13.533333333335582,7.10666666666795,7.10666666666795,0.20000000000003032
USDJPY,2025-11-11 01:45:00,2025-11-09,-1,0,6.89999999999884,-1.0,20.014492753626556,,,,,0.2173913043478626
USDJPY,2025-11-12 01:45:00,2025-11-09,-1,2,7.999999999998408,-1.0,22.41250000000454,-1.0,11.787500000002495,-1.0,4.6750000000012255,0.1875000000000373
USDJPY,2025-11-13 01:30:00,2025-11-09,-1,1,6.800000000001205,6.323529411763268,31.191176470582427,,,,,0.22058823529407853
USDJPY,2025-11-14 00:45:00,2025-11-09,-1,0,2.0999999999986585,-1.0,79.33333333338386,,,,,0.7142857142861706
USDJPY,2025-11-17 10:45:00,2025-11-16,-1,3,10.299999999998022,-1.0,17.436893203887045,-1.0,7.6019417475744255,-1.0,5.262135922331123,0.14563106796119302
USDJPY,2025-11-18 00:15:00,2025-11-16,-1,0,3.700000000000614,-1.0,44.94594594593878,,,,,0.40540540540533815
USDJPY,2025-11-19 01:00:00,2025-11-16,-1,1,3.3999999999991815,-1.0,57.76470588236764,,,,,0.4411764705883415
USDJPY,2025-11-20 01:00:00,2025-11-16,-1,3,3.2000000000010687,-1.0,130.03124999995663,-1.0,71.9062499999756,-1.0,16.43749999999395,0.46874999999984346
USDJPY,2025-11-21 00:15:00,2025-11-16,-1,1,6.700000000000728,12.8208955223868,57.238805970143154,,,,,0.22388059701490104
USDJPY,2025-11-30 20:45:00,2025-11-30,1,2,10.499999999998977,-1.0,14.723809523811155,-1.0,7.561904761905605,-1.0,4.866666666667371,0.14285714285715678
USDJPY,2025-12-01 00:15:00,2025-11-30,1,0,6.700000000000728,-1.0,25.537313432833237,,,,,0.22388059701490104
USDJPY,2025-12-02 01:00:00,2025-11-30,1,0,12.100000000000932,-1.0,11.801652892561052,,,,,0.12396694214875077
USDJPY,2025-12-03 01:30:00,2025-11-30,1,3,6.399999999999295,-1.0,25.17187500000306,-1.0,9.453125000001325,-1.0,3.5781250000006035,0.2343750000000258
USDJPY,2025-12-04 04:30:00,2025-11-30,1,1,8.00000000000125,-1.0,28.33749999999552,-1.0,10.437499999998114,,,0.1874999999999707
USDJPY,2025-12-05 00:45:00,2025-11-30,1,2,5.49999999999784,-1.0,47.036363636382426,,,-1.0,10.145454545458914,0.27272727272737984
USDJPY,2025-12-09 03:30:00,2025-12-07,-1,3,5.400000000000205,-1.0,37.64814814814701,-1.0,24.185185185184483,-1.0,11.703703703703352,0.27777777777776724
USDJPY,2025-12-10 01:00:00,2025-12-07,-1,1,3.8000000000010914,-1.0,62.02631578945585,,,,,0.39473684210514975
USDJPY,2025-12-11 00:15:00,2025-12-07,-1,2,5.800000000002115,-1.0,26.775862068955707,,,-1.0,7.017241379307481,0.2586206896550781
USDJPY,2025-12-12 00:00:00,2025-12-07,-1,0,3.0000000000001137,-1.0,46.33333333333207,,,,,0.499999999999981
USDJPY,2025-12-15 07:45:00,2025-12-14,1,2,11.100000000001842,-1.0,16.88288288288004,-1.0,8.171171171169656,-1.0,1.9189189189185452,0.13513513513511272
USDJPY,2025-12-16 00:15:00,2025-12-14,1,3,6.000000000000227,-1.0,36.849999999998815,-1.0,10.933333333333017,-1.0,6.3,0.2499999999999905
USDJPY,2025-12-17 02:30:00,2025-12-14,1,0,12.5,-1.0,11.64799999999991,,,,,0.12
USDJPY,2025-12-18 00:00:00,2025-12-14,1,0,3.900000000001569,-1.0,30.948717948705337,,,,,0.38461538461522987
USDJPY,2025-12-19 00:30:00,2025-12-14,1,0,6.60000000000025,-1.0,15.196969696969338,,,,,0.22727272727271866
USDJPY,2026-01-04 19:15:00,2026-01-04,-1,2,5.19999999999925,-1.0,26.307692307696556,-1.0,10.576923076924821,,,0.28846153846158007
USDJPY,2026-01-05 01:00:00,2026-01-04,-1,0,5.599999999998317,-1.0,25.58928571429378,,,,,0.26785714285722334
USDJPY,2026-01-06 01:15:00,2026-01-04,-1,1,7.900000000000773,-1.0,8.291139240505531,,,,,0.1898734177215004
USDJPY,2026-01-07 01:45:00,2026-01-04,-1,0,3.8999999999987267,-1.0,15.307692307697522,,,,,0.38461538461551015
USDJPY,2026-01-08 01:45:00,2026-01-04,-1,0,2.899999999999636,-1.0,28.793103448279748,,,,,0.5172413793104097
USDJPY,2026-01-09 03:15:00,2026-01-04,-1,3,3.999999999999204,-1.0,45.80000000000966,-1.0,27.925000000006023,-1.0,14.525000000003322,0.3750000000000746
USDJPY,2026-01-11 19:00:00,2026-01-11,-1,2,27.50000000000057,-1.0,6.589090909090713,-1.0,2.6036363636363395,0.26545454545456726,0.26545454545456726,0.05454545454545342
USDJPY,2026-01-12 00:00:00,2026-01-11,-1,0,4.099999999999682,-1.0,48.56097560975951,,,,,0.3658536585366138
USDJPY,2026-01-13 00:45:00,2026-01-11,-1,0,4.100000000002524,-1.0,65.04878048776418,,,,,0.36585365853636015
USDJPY,2026-01-14 01:00:00,2026-01-11,-1,1,10.999999999998522,10.036363636365106,28.409090909094726,,,,,0.13636363636365467
USDJPY,2026-01-15 01:45:00,2026-01-11,-1,2,3.8000000000010914,-1.0,65.71052631577022,,,-1.0,10.184210526312876,0.39473684210514975
USDJPY,2026-01-16 00:15:00,2026-01-11,-1,1,5.000000000001137,-1.0,42.79999999998999,,,,,0.29999999999993177
USDJPY,2026-01-18 18:45:00,2026-01-18,1,3,5.60000000000116,-1.0,33.892857142850055,-1.0,15.982142857139731,-1.0,10.44642857142655,0.2678571428570874
USDJPY,2026-01-19 01:00:00,2026-01-18,1,0,3.6000000000001364,-1.0,42.77777777777594,,,,,0.41666666666665086
USDJPY,2026-01-20 02:15:00,2026-01-18,1,0,10.699999999999932,-1.0,8.74766355140199,,,,,0.14018691588785134
USDJPY,2026-01-21 00:45:00,2026-01-18,1,0,4.800000000000182,-1.0,25.999999999998817,,,,,0.3124999999999881
USDJPY,2026-01-22 00:15:00,2026-01-18,1,0,3.8999999999987267,-1.0,20.15384615385277,,,,,0.38461538461551015
USDJPY,2026-01-23 00:00:00,2026-01-18,1,1,3.500000000002501,-1.0,25.59999999998132,,,,,0.4285714285711223
USDJPY,2026-01-25 17:45:00,2026-01-25,1,3,39.00000000000148,-1.0,11.85384615384568,-1.0,11.85384615384568,-1.0,3.25128205128193,0.038461538461537
USDJPY,2026-01-26 01:45:00,2026-01-25,1,0,21.50000000000034,-1.0,23.181395348836883,,,,,0.069767441860464
USDJPY,2026-01-27 00:00:00,2026-01-25,1,0,4.200000000000159,-1.0,110.2619047619006,,,,,0.3571428571428436
USDJPY,2026-01-28 00:00:00,2026-01-25,1,2,9.000000000000341,-1.0,73.43333333333065,,,-1.0,5.0111111111111635,0.16666666666666036
USDJPY,2026-01-29 00:00:00,2026-01-25,1,0,8.29999999999984,-1.0,75.15662650602553,,,,,0.18072289156626853
USDJPY,2026-01-30 00:15:00,2026-01-25,1,0,14.699999999999136,-1.0,36.0952380952403,,,,,0.10204081632653661
USDJPY,2026-02-01 17:30:00,2026-02-01,-1,3,5.799999999999272,-1.0,55.93103448276563,-1.0,28.120689655175944,-1.0,10.844827586208096,0.25862068965520485
USDJPY,2026-02-02 00:30:00,2026-02-01,-1,0,11.899999999999977,-1.0,22.983193277311084,,,,,0.12605042016806747
USDJPY,2026-02-03 00:15:00,2026-02-01,-1,0,5.400000000000205,-1.0,61.59259259259014,,,,,0.27777777777776724
USDJPY,2026-02-04 01:00:00,2026-02-01,-1,0,3.999999999999204,-1.0,105.07500000002098,,,,,0.3750000000000746
USDJPY,2026-02-05 01:00:00,2026-02-01,-1,3,10.899999999998045,-1.0,44.58715596331088,-1.0,6.596330275230487,-1.0,2.4678899082573733,0.13761467889910725
USDJPY,2026-02-06 02:15:00,2026-02-01,-1,1,8.400000000000318,-1.0,55.73809523809332,,,-1.0,3.1666666666667793,0.1785714285714218
USDJPY,2026-02-08 18:15:00,2026-02-08,-1,2,7.30000000000075,41.63013698629692,41.63013698629692,13.60273972602593,13.60273972602593,,,0.2054794520547734
USDJPY,2026-02-09 02:00:00,2026-02-08,-1,0,5.099999999998772,-1.0,38.66666666667614,,,,,0.2941176470588943
USDJPY,2026-02-10 00:00:00,2026-02-08,-1,0,9.399999999999409,-1.0,6.702127659574841,,,,,0.1595744680851164
USDJPY,2026-02-24 03:00:00,2026-02-22,-1,3,4.700000000002547,-1.0,75.87234042549025,-1.0,40.57446808508402,-1.0,27.255319148920922,0.3191489361700398
USDJPY,2026-02-25 00:30:00,2026-02-22,-1,0,11.50000000000091,-1.0,27.130434782606343,,,,,0.13043478260868532
USDJPY,2026-02-26 00:30:00,2026-02-22,-1,0,10.3999999999985,-1.0,31.769230769235374,,,,,0.14423076923079003
USDJPY,2026-02-27 01:00:00,2026-02-22,-1,1,6.200000000001182,-1.0,52.145161290312245,,,,,0.2419354838709216
USDJPY,2026-03-02 01:30:00,2026-03-01,-1,3,4.900000000000659,-1.0,60.65306122448123,-1.0,20.81632653060907,-1.0,16.53061224489578,0.30612244897955065
USDJPY,2026-03-03 00:00:00,2026-03-01,-1,1,7.099999999999795,-1.0,47.43661971831116,,,,,0.2112676056338089
USDJPY,2026-03-04 01:00:00,2026-03-01,-1,1,2.899999999999636,-1.0,125.10344827587727,,,,,0.5172413793104097
USDJPY,2026-03-05 01:15:00,2026-03-01,-1,2,8.400000000000318,-1.0,37.761904761903295,,,-1.0,8.583333333333051,0.1785714285714218
USDJPY,2026-03-06 01:00:00,2026-03-01,-1,3,6.499999999999773,-1.0,59.06153846154051,-1.0,14.430769230769991,-1.0,6.4923076923078735,0.23076923076923883
USDJPY,2026-03-08 17:15:00,2026-03-08,-1,3,15.999999999999659,-1.0,14.793750000000255,-1.0,5.9062500000000835,-1.0,3.8000000000001064,0.093750000000002
USDJPY,2026-03-09 02:00:00,2026-03-08,-1,1,3.6000000000001364,-1.0,74.22222222221933,,,,,0.41666666666665086
USDJPY,2026-03-10 03:15:00,2026-03-08,-1,0,4.999999999998295,-1.0,29.880000000010185,,,,,0.3000000000001023
USDJPY,2026-03-11 00:30:00,2026-03-08,-1,0,3.5999999999972943,-1.0,59.88888888893406,,,,,0.4166666666669798
USDJPY,2026-03-12 02:00:00,2026-03-08,-1,0,13.100000000000023,-1.0,22.03053435114497,,,,,0.11450381679389293
